Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance_x,ModeratelyActiveDistance_x,LightActiveDistance_x,SedentaryActiveDistance_x,VeryActiveMinutes_x,FairlyActiveMinutes_x,LightlyActiveMinutes_x,SedentaryMinutes_x,Calories_x,Calories_y,SedentaryMinutes_y,LightlyActiveMinutes_y,FairlyActiveMinutes_y,VeryActiveMinutes_y,SedentaryActiveDistance_y,LightActiveDistance_y,ModeratelyActiveDistance_y,VeryActiveDistance_y,StepTotal,HR_mean,HR_max,HR_min,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
1927972279,2016-05-07,1510,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000001392,2229,2229,1970-01-01 00:00:00.000001392,1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.03999996185303,0.0,0.0,1510,,,,,,
1927972279,2016-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001440,2063,2063,1970-01-01 00:00:00.000001440,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,0,,,,,,
1927972279,2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001440,2063,2063,1970-01-01 00:00:00.000001440,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,0,,,,,,
1927972279,2016-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001440,2063,2063,1970-01-01 00:00:00.000001440,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,0,,,,,,
1927972279,2016-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001440,2063,2063,1970-01-01 00:00:00.000001440,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,0,,,,,,
1927972279,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000966,1383,1383,1970-01-01 00:00:00.000000966,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,0,,,,,,
2022484408,2016-04-12,11875,8.34000015258789,8.34000015258789,0.0,3.30999994277954,0.769999980926514,4.26000022888184,0.0,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000227,1970-01-01 00:00:00.000001157,2390,2390,1970-01-01 00:00:00.000001157,1970-01-01 00:00:00.000000227,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000042,0.0,4.26000022888184,0.769999980926514,3.30999994277954,11875,75.80417700578991,134.0,52.0,,,
2022484408,2016-04-13,12024,8.5,8.5,0.0,2.99000000953674,0.100000001490116,5.40999984741211,0.0,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000292,1970-01-01 00:00:00.000001100,2601,2601,1970-01-01 00:00:00.000001100,1970-01-01 00:00:00.000000292,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000043,0.0,5.40999984741211,0.100000001490116,2.99000000953674,12024,80.33758439609902,156.0,51.0,,,
2022484408,2016-04-14,10690,7.5,7.5,0.0,2.48000001907349,0.209999993443489,4.82000017166138,0.0,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000257,1970-01-01 00:00:00.000001148,2312,2312,1970-01-01 00:00:00.000001148,1970-01-01 00:00:00.000000257,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000032,0.0,4.82000017166138,0.209999993443489,2.48000001907349,10690,72.62859712230215,127.0,50.0,,,
2022484408,2016-04-15,11034,8.02999973297119,8.02999973297119,0.0,1.94000005722046,0.310000002384186,5.78000020980835,0.0,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000282,1970-01-01 00:00:00.000001122,2525,2525,1970-01-01 00:00:00.000001122,1970-01-01 00:00:00.000000282,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000027,0.0,5.78000020980835,0.310000002384186,1.94000005722046,11034,80.43738211995473,189.0,53.0,,,
2022484408,2016-04-16,10100,7.09000015258789,7.09000015258789,0.0,3.15000009536743,0.550000011920929,3.39000010490417,0.0,1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000151,1970-01-01 00:00:00.000001237,2177,2177,1970-01-01 00:00:00.000001237,1970-01-01 00:00:00.000000151,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000041,0.0,3.39000010490417,0.550000011920929,3.15000009536743,10100,75.96054724785238,136.0,49.0,,,
2022484408,2016-04-17,15112,11.3999996185303,11.3999996185303,0.0,3.86999988555908,0.660000026226044,6.88000011444092,0.0,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000331,1970-01-01 00:00:00.000001052,2782,2782,1970-01-01 00:00:00.000001052,1970-01-01 00:00:00.000000331,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000028,0.0,6.88000011444092,0.660000026226044,3.86999988555908,15112,83.9171382376718,161.0,52.0,,,
2022484408,2016-04-18,14131,10.0699996948242,10.0699996948242,0.0,3.64000010490417,0.119999997317791,6.30000019073486,0.0,1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000311,1970-01-01 00:00:00.000001078,2770,2770,1970-01-01 00:00:00.000001078,1970-01-01 00:00:00.000000311,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000048,0.0,6.30000019073486,0.119999997317791,3.64000010490417,14131,82.71282877079979,153.0,54.0,,,
2022484408,2016-04-19,11548,8.52999973297119,8.52999973297119,0.0,3.28999996185303,0.239999994635582,5.0,0.0,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000250,1970-01-01 00:00:00.000001152,2489,2489,1970-01-01 00:00:00.000001152,1970-01-01 00:00:00.000000250,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000031,0.0,5.0,0.239999994635582,3.28999996185303,11548,81.954,162.0,54.0,,,
2022484408,2016-04-20,15112,10.6700000762939,10.6700000762939,0.0,3.33999991416931,1.92999994754791,5.40000009536743,0.0,1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000000063,1970-01-01 00:00:00.000000276,1970-01-01 00:00:00.000001053,2897,2897,1970-01-01 00:00:00.000001053,1970-01-01 00:00:00.000000276,1970-01-01 00:00:00.000000063,1970-01-01 00:00:00.000000048,0.0,5.40000009536743,1.92999994754791,3.33999991416931,15112,83.44403973509934,166.0,50.0,,,
2022484408,2016-04-21,12453,8.73999977111816,8.73999977111816,0.0,3.32999992370605,1.11000001430511,4.30999994277954,0.0,1970-01-01 00:00:00.000000104,1970-01-01 00:00:00.000000053,1970-01-01 00:00:00.000000255,1970-01-01 00:00:00.000001028,3158,3158,1970-01-01 00:00:00.000001028,1970-01-01 00:00:00.000000255,1970-01-01 00:00:00.000000053,1970-01-01 00:00:00.000000104,0.0,4.30999994277954,1.11000001430511,3.32999992370605,12453,86.37481962481962,203.0,53.0,,,
2022484408,2016-04-22,12954,9.32999992370605,9.32999992370605,0.0,4.42999982833862,0.419999986886978,4.46999979019165,0.0,1970-01-01 00:00:00.000000052,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000273,1970-01-01 00:00:00.000001105,2638,2638,1970-01-01 00:00:00.000001105,1970-01-01 00:00:00.000000273,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000052,0.0,4.46999979019165,0.419999986886978,4.42999982833862,12954,80.12544357700497,153.0,52.0,,,
2022484408,2016-04-23,6001,4.21000003814697,4.21000003814697,0.0,0.0,0.0,4.21000003814697,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000249,1970-01-01 00:00:00.000001191,2069,2069,1970-01-01 00:00:00.000001191,1970-01-01 00:00:00.000000249,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,4.21000003814697,0.0,0.0,6001,71.75562470081378,109.0,50.0,,,
2022484408,2016-04-24,13481,10.2799997329712,10.2799997329712,0.0,4.55000019073486,1.14999997615814,4.57999992370605,0.0,1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000216,1970-01-01 00:00:00.000001161,2529,2529,1970-01-01 00:00:00.000001161,1970-01-01 00:00:00.000000216,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000037,0.0,4.57999992370605,1.14999997615814,4.55000019073486,13481,82.42124019957234,163.0,53.0,,,
2022484408,2016-04-25,11369,8.01000022888184,8.01000022888184,0.0,3.32999992370605,0.219999998807907,4.46000003814697,0.0,1970-01-01 00:00:00.000000044,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000217,1970-01-01 00:00:00.000001171,2470,2470,1970-01-01 00:00:00.000001171,1970-01-01 00:00:00.000000217,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000044,0.0,4.46000003814697,0.219999998807907,3.32999992370605,11369,82.59916054564533,159.0,49.0,,,
2022484408,2016-04-26,10119,7.19000005722046,7.19000005722046,0.0,1.42999994754791,0.660000026226044,5.1100001335144,0.0,1970-01-01 00:00:00.000000055,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000275,1970-01-01 00:00:00.000001086,2793,2793,1970-01-01 00:00:00.000001086,1970-01-01 00:00:00.000000275,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000055,0.0,5.1100001335144,0.660000026226044,1.42999994754791,10119,83.27837450769782,154.0,51.0,,,
2022484408,2016-04-27,10159,7.13000011444092,7.13000011444092,0.0,1.03999996185303,0.970000028610229,5.11999988555908,0.0,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000282,1970-01-01 00:00:00.000001119,2463,2463,1970-01-01 00:00:00.000001119,1970-01-01 00:00:00.000000282,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000019,0.0,5.11999988555908,0.970000028610229,1.03999996185303,10159,80.89912181941004,145.0,38.0,,,
2022484408,2016-04-28,10140,7.11999988555908,7.11999988555908,0.0,0.409999996423721,1.33000004291534,5.3899998664856,0.0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000291,1970-01-01 00:00:00.000001123,2296,2296,1970-01-01 00:00:00.000001123,1970-01-01 00:00:00.000000291,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000006,0.0,5.3899998664856,1.33000004291534,0.409999996423721,10140,71.25103398669305,114.0,51.0,,,
2022484408,2016-04-29,10245,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000281,1970-01-01 00:00:00.000001098,2611,2611,1970-01-01 00:00:00.000001098,1970-01-01 00:00:00.000000281,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000021,0.0,5.5,1.21000003814697,0.479999989271164,10245,83.41287251655629,134.0,50.0,,,
2022484408,2016-04-30,18387,12.9099998474121,12.9099998474121,0.0,0.939999997615814,1.39999997615814,10.5699996948242,0.0,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000361,1970-01-01 00:00:00.000001043,2732,2732,1970-01-01 00:00:00.000001043,1970-01-01 00:00:00.000000361,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000013,0.0,10.5699996948242,1.39999997615814,0.939999997615814,18387,77.54921618665695,123.0,51.0,,,
2022484408,2016-05-01,10538,7.40000009536743,7.40000009536743,0.0,1.94000005722046,0.959999978542328,4.5,0.0,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000245,1970-01-01 00:00:00.000001142,2380,2380,1970-01-01 00:00:00.000001142,1970-01-01 00:00:00.000000245,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000025,0.0,4.5,0.959999978542328,1.94000005722046,10538,73.53145917001339,118.0,44.0,,,
2022484408,2016-05-02,10379,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.340000003576279,4.32999992370605,0.0,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000277,1970-01-01 00:00:00.000001119,2473,2473,1970-01-01 00:00:00.000001119,1970-01-01 00:00:00.000000277,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000036,0.0,4.32999992370605,0.340000003576279,2.60999989509583,10379,77.17174302533914,137.0,50.0,,,
2022484408,2016-05-03,12183,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465,4.28000020980835,0.0,1970-01-01 00:00:00.000000072,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000250,1970-01-01 00:00:00.000001104,2752,2752,1970-01-01 00:00:00.000001104,1970-01-01 00:00:00.000000250,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000072,0.0,4.28000020980835,0.46000000834465,3.99000000953674,12183,83.01962158374212,169.0,51.0,,,
2022484408,2016-05-04,11768,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000272,1970-01-01 00:00:00.000001105,2649,2649,1970-01-01 00:00:00.000001105,1970-01-01 00:00:00.000000272,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000036,0.0,4.84999990463257,0.930000007152557,2.50999999046326,11768,82.8033734939759,159.0,54.0,,,
2022484408,2016-05-05,11895,8.35000038146973,8.35000038146973,0.0,2.78999996185303,0.860000014305115,4.69999980926514,0.0,1970-01-01 00:00:00.000000055,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000253,1970-01-01 00:00:00.000001112,2609,2609,1970-01-01 00:00:00.000001112,1970-01-01 00:00:00.000000253,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000055,0.0,4.69999980926514,0.860000014305115,2.78999996185303,11895,80.71003111572085,156.0,55.0,,,
2022484408,2016-05-06,10227,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.670000016689301,4.6399998664856,0.0,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000295,1970-01-01 00:00:00.000001104,2498,2498,1970-01-01 00:00:00.000001104,1970-01-01 00:00:00.000000295,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000024,0.0,4.6399998664856,0.670000016689301,1.87000000476837,10227,81.7220977976857,118.0,60.0,,,
2022484408,2016-05-07,6708,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.01999998092651,0.0,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000149,1970-01-01 00:00:00.000001269,1995,1995,1970-01-01 00:00:00.000001269,1970-01-01 00:00:00.000000149,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000020,0.0,3.01999998092651,0.0799999982118607,1.61000001430511,6708,76.06818181818181,128.0,52.0,,,
2022484408,2016-05-08,3292,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000135,1970-01-01 00:00:00.000001305,1848,1848,1970-01-01 00:00:00.000001305,1970-01-01 00:00:00.000000135,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.30999994277954,0.0,0.0,3292,76.95872093023256,127.0,53.0,,,
2022484408,2016-05-09,13379,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.6399998664856,0.0,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000297,1970-01-01 00:00:00.000001061,2709,2709,1970-01-01 00:00:00.000001061,1970-01-01 00:00:00.000000297,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000035,0.0,5.6399998664856,1.62999999523163,2.11999988555908,13379,81.51448231717075,133.0,51.0,,,
2022484408,2016-05-10,12798,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,1970-01-01 00:00:00.000000057,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000271,1970-01-01 00:00:00.000001084,2797,2797,1970-01-01 00:00:00.000001084,1970-01-01 00:00:00.000000271,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000057,0.0,5.55999994277954,1.21000003814697,2.22000002861023,12798,86.58479771148345,166.0,57.0,,,
2022484408,2016-05-11,13272,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.14999997615814,3.99000000953674,0.0,1970-01-01 00:00:00.000000058,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000224,1970-01-01 00:00:00.000001133,2544,2544,1970-01-01 00:00:00.000001133,1970-01-01 00:00:00.000000224,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000058,0.0,3.99000000953674,1.14999997615814,4.17999982833862,13272,83.52272192135625,138.0,55.0,,,
2022484408,2016-05-12,9117,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.670000016689301,4.44000005722046,0.0,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000236,1970-01-01 00:00:00.000000728,1853,1853,1970-01-01 00:00:00.000000728,1970-01-01 00:00:00.000000236,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,0.0,4.44000005722046,0.670000016689301,1.27999997138977,9117,81.4136660051035,152.0,55.0,,,
2026352035,2016-04-12,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000181,1970-01-01 00:00:00.000000706,1459,1459,1970-01-01 00:00:00.000000706,1970-01-01 00:00:00.000000181,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000003,0.0,2.20000004768372,0.349999994039536,0.189999997615814,4414,,,,1.0,1970-01-01 00:00:00.000000503,1970-01-01 00:00:00.000000546
2026352035,2016-04-13,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000238,1970-01-01 00:00:00.000000663,1521,1521,1970-01-01 00:00:00.000000663,1970-01-01 00:00:00.000000238,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.09999990463257,0.0,0.0,4993,,,,1.0,1970-01-01 00:00:00.000000531,1970-01-01 00:00:00.000000565
2026352035,2016-04-14,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000197,1970-01-01 00:00:00.000000653,1431,1431,1970-01-01 00:00:00.000000653,1970-01-01 00:00:00.000000197,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.04999995231628,0.0,0.0,3335,,,,1.0,1970-01-01 00:00:00.000000545,1970-01-01 00:00:00.000000568
2026352035,2016-04-15,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000188,1970-01-01 00:00:00.000000687,1444,1444,1970-01-01 00:00:00.000000687,1970-01-01 00:00:00.000000188,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.36999988555908,0.0,0.0,3821,,,,1.0,1970-01-01 00:00:00.000000523,1970-01-01 00:00:00.000000573
2026352035,2016-04-16,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000150,1970-01-01 00:00:00.000000728,1373,1373,1970-01-01 00:00:00.000000728,1970-01-01 00:00:00.000000150,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.58000004291534,0.0,0.0,2547,,,,1.0,1970-01-01 00:00:00.000000524,1970-01-01 00:00:00.000000567
2026352035,2016-04-17,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000060,1970-01-01 00:00:00.000001053,1214,1214,1970-01-01 00:00:00.000001053,1970-01-01 00:00:00.000000060,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,0.519999980926514,0.0,0.0,838,68.65625,80.0,63.0,1.0,1970-01-01 00:00:00.000000437,1970-01-01 00:00:00.000000498
2026352035,2016-04-18,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000182,1970-01-01 00:00:00.000001062,1419,1419,1970-01-01 00:00:00.000001062,1970-01-01 00:00:00.000000182,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.05999994277954,0.0,0.0,3325,,,,,,
2026352035,2016-04-19,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000141,1970-01-01 00:00:00.000000785,1356,1356,1970-01-01 00:00:00.000000785,1970-01-01 00:00:00.000000141,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.5,0.0,0.0,2424,,,,1.0,1970-01-01 00:00:00.000000498,1970-01-01 00:00:00.000000540
2026352035,2016-04-20,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000327,1970-01-01 00:00:00.000000623,1667,1667,1970-01-01 00:00:00.000000623,1970-01-01 00:00:00.000000327,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,4.48000001907349,0.0,0.0,7222,,,,1.0,1970-01-01 00:00:00.000000461,1970-01-01 00:00:00.000000510
2026352035,2016-04-21,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000153,1970-01-01 00:00:00.000000749,1370,1370,1970-01-01 00:00:00.000000749,1970-01-01 00:00:00.000000153,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.52999997138977,0.0,0.0,2467,,,,1.0,1970-01-01 00:00:00.000000477,1970-01-01 00:00:00.000000514
2026352035,2016-04-22,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000162,1970-01-01 00:00:00.000000712,1399,1399,1970-01-01 00:00:00.000000712,1970-01-01 00:00:00.000000162,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,1.80999994277954,0.0,0.0,2915,,,,1.0,1970-01-01 00:00:00.000000520,1970-01-01 00:00:00.000000545
2026352035,2016-04-23,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000432,1970-01-01 00:00:00.000000458,1916,1916,1970-01-01 00:00:00.000000458,1970-01-01 00:00:00.000000432,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,7.71000003814697,0.0,0.0,12357,,,,1.0,1970-01-01 00:00:00.000000522,1970-01-01 00:00:00.000000554
2026352035,2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000164,1970-01-01 00:00:00.000000704,1401,1401,1970-01-01 00:00:00.000000704,1970-01-01 00:00:00.000000164,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,2.16000008583069,0.0,0.0,3490,,,,1.0,1970-01-01 00:00:00.000000555,1970-01-01 00:00:00.000000591
2026352035,2016-04-25,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000260,1970-01-01 00:00:00.000000821,1576,1576,1970-01-01 00:00:00.000000821,1970-01-01 00:00:00.000000260,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.73000001907349,0.0,0.0,6017,99.50581395348836,125.0,70.0,1.0,1970-01-01 00:00:00.000000506,1970-01-01 00:00:00.000000531
2026352035,2016-04-26,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000288,1970-01-01 00:00:00.000001018,1595,1595,1970-01-01 00:00:00.000001018,1970-01-01 00:00:00.000000288,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.6800000667572,0.0,0.0,5933,,,,,,
2026352035,2016-04-27,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000286,1970-01-01 00:00:00.000000586,1593,1593,1970-01-01 00:00:00.000000586,1970-01-01 00:00:00.000000286,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.76999998092651,0.0,0.0,6088,,,,1.0,1970-01-01 00:00:00.000000508,1970-01-01 00:00:00.000000545
2026352035,2016-04-28,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000331,1970-01-01 00:00:00.000000626,1649,1649,1970-01-01 00:00:00.000000626,1970-01-01 00:00:00.000000331,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,0.0,3.95000004768372,0.0,0.0,6375,,,,1.0,1970-01-01 00:00:00.000000513,1970-01-01 00:00:00.000000545
