Id,ActivityDate,DayOfWeek,IsWeekend,TotalSteps,TotalSteps_BoxCox,TotalDistance,Calories,VeryActiveMinutes,VeryActiveMinutes_Sqrt,FairlyActiveMinutes,LightlyActiveMinutes,LightlyActiveMinutes_BoxCox,SedentaryMinutes,TotalActiveMinutes,Activity_Score,Sleep_Score,Nutrition_Score,Overall_Health_Score
2022484408,2016-04-24,Sunday,1,13481,547.0929804149373,10.2799997329712,2529,37,6.082762530298219,26,216,110.2314092442525,1161,279,80.0,,67.1,81.07255984571853
2022484408,2016-04-25,Monday,0,11369,492.78602552893545,8.01000022888184,2470,44,6.6332495807108,8,217,110.66744418884178,1171,269,80.0,,73.0,82.25255984571854
2022484408,2016-04-26,Tuesday,0,10119,458.78912066077123,7.19000005722046,2793,55,7.416198487095663,24,275,135.47399233230715,1086,354,80.0,,40.7,75.79255984571853
2022484408,2016-04-27,Wednesday,0,10159,459.9014490107148,7.13000011444092,2463,19,4.358898943540674,20,282,138.40988667295355,1119,321,80.0,,73.7,82.39255984571852
2022484408,2016-04-28,Thursday,0,10140,459.3733055412013,7.11999988555908,2296,6,2.449489742783178,20,291,142.16815353930798,1123,317,80.0,,90.4,85.73255984571853
2022484408,2016-04-29,Friday,0,10245,462.2872114864746,7.19000005722046,2611,21,4.58257569495584,40,281,137.99116816049508,1098,342,80.0,,58.9,79.43255984571853
2022484408,2016-04-30,Saturday,1,18387,661.7983898172965,12.9099998474121,2732,13,3.605551275463989,23,361,170.83178477689225,1043,397,80.0,,46.8,77.01255984571853
2022484408,2016-05-01,Sunday,1,10538,470.3576881896244,7.40000009536743,2380,25,5.0,28,245,122.75618575799548,1142,298,80.0,,82.0,84.05255984571853
2022484408,2016-05-02,Monday,0,10379,465.98911944622347,7.28999996185303,2473,36,6.0,8,277,136.31398397255057,1119,321,80.0,,72.7,82.19255984571853
2022484408,2016-05-03,Tuesday,0,12183,514.1458911194098,8.73999977111816,2752,72,8.48528137423857,14,250,124.89179661723762,1104,336,80.0,,44.8,76.61255984571852
2022484408,2016-05-04,Wednesday,0,11768,503.3277222036926,8.28999996185303,2649,36,6.0,27,272,134.21223337691194,1105,335,80.0,,55.1,78.67255984571852
2022484408,2016-05-05,Thursday,0,11895,506.6538524313842,8.35000038146973,2609,55,7.416198487095663,20,253,126.16999365049303,1112,328,80.0,,59.1,79.47255984571854
2022484408,2016-05-06,Friday,0,10227,461.7885114395518,7.17999982833862,2498,24,4.898979485566356,17,295,143.832710577416,1104,336,80.0,,70.2,81.69255984571853
2022484408,2016-05-07,Saturday,1,6708,356.42492039331165,4.71000003814697,1995,20,4.47213595499958,2,149,80.20610254785159,1269,171,66.832,,100.0,82.38535984571853
2022484408,2016-05-08,Sunday,1,3292,230.04151649393714,2.30999994277954,1848,0,0.0,0,135,73.6905250505534,1305,135,53.168,,100.0,76.91975984571853
2022484408,2016-05-09,Monday,0,13379,544.5498977980776,9.39000034332275,2709,35,5.916079783099616,47,297,144.66368062908634,1061,379,80.0,,49.1,77.47255984571854
2022484408,2016-05-10,Tuesday,0,12798,529.9180387436139,8.97999954223633,2797,57,7.54983443527075,28,271,133.79117066020558,1084,356,80.0,,40.3,75.71255984571853
2022484408,2016-05-11,Wednesday,0,13272,541.8740481817714,9.31999969482422,2544,58,7.615773105863909,25,224,113.71109849425609,1133,307,80.0,,65.6,80.77255984571853
2022484408,2016-05-12,Thursday,0,9117,430.3416021578436,6.40999984741211,1853,16,4.0,16,236,118.89499685093777,728,268,81.30133333333332,,100.0,88.17309317905185
2026352035,2016-04-12,Tuesday,0,4414,275.5605514381187,2.74000000953674,1459,3,1.7320508075688772,8,181,94.7607660668735,706,192,62.94766666666666,97.63736263736263,65.9,77.41401172161173
2026352035,2016-04-13,Wednesday,0,4993,297.2651210176894,3.09999990463257,1521,0,0.0,0,238,119.75497409162435,663,238,66.1595,98.19469026548673,72.1,80.16167610619469
2026352035,2016-04-14,Thursday,0,3335,231.88772061517025,2.0699999332428,1431,0,0.0,0,197,101.88552867424153,653,197,59.73583333333334,97.9518779342723,63.1,75.69508450704227
2026352035,2016-04-15,Friday,0,3821,252.1492677934428,2.36999988555908,1444,0,0.0,0,188,97.88933206501247,687,188,60.9715,97.38219895287958,64.4,76.22147958115184
2026352035,2016-04-16,Saturday,1,2547,196.3936703631008,1.58000004291534,1373,0,0.0,0,150,80.66778512798538,728,150,55.02133333333334,97.72486772486772,57.3,72.55848042328043
2026352035,2016-04-17,Sunday,1,838,98.69818983460907,0.519999980926514,1214,0,0.0,0,60,36.531468214732435,1053,60,43.352,96.32530120481928,41.4,64.15092048192771
2026352035,2016-04-18,Monday,0,3325,231.45919984121207,2.05999994277954,1419,0,0.0,0,182,95.20883173843612,1062,182,53.3,,61.9,69.35255984571853
2026352035,2016-04-19,Tuesday,0,2424,190.48844844164643,1.5,1356,0,0.0,0,141,76.49509472658488,785,141,53.341833333333334,97.66666666666667,55.6,71.52340000000001
2026352035,2016-04-20,Wednesday,0,7222,372.9644427429411,4.48000001907349,1667,0,0.0,0,327,157.0282051820688,623,327,75.90883333333333,97.11764705882354,86.7,86.55059215686276
2026352035,2016-04-21,Thursday,0,2467,192.5658249236364,1.52999997138977,1370,0,0.0,0,153,82.04999833797099,749,153,54.26383333333334,97.84046692607004,57.0,72.24172010376135
2026352035,2016-04-22,Friday,0,2915,213.43270089126938,1.80999994277954,1399,0,0.0,0,162,86.17194141518237,712,162,56.82666666666666,98.62385321100918,59.9,74.16020795107033
2026352035,2016-04-23,Saturday,1,12357,518.6390052218676,7.71000003814697,1916,0,0.0,0,432,199.03653279697272,458,432,90.45833333333333,98.26714801444044,100.0,95.4901925391095
2026352035,2016-04-24,Sunday,1,3490,238.46726487697342,2.16000008583069,1401,0,0.0,0,164,87.0830675894169,704,164,59.29333333333334,95.6725888324873,60.1,74.00636886632826
2026352035,2016-04-25,Monday,0,6017,333.39139201024005,3.73000001907349,1576,0,0.0,0,260,129.14341827157142,821,260,66.96383333333333,98.58757062146893,77.6,81.7405615819209
2026352035,2016-04-26,Tuesday,0,5933,330.5229430411972,3.6800000667572,1595,0,0.0,0,288,140.9174186844685,1018,288,63.732,,79.5,77.04535984571854
2026352035,2016-04-27,Wednesday,0,6088,335.8038064259756,3.76999998092651,1593,0,0.0,0,286,140.08247883152785,586,286,72.14366666666668,97.96330275229357,79.3,83.9027877675841
2026352035,2016-04-28,Thursday,0,6375,345.4460667309203,3.95000004768372,1649,0,0.0,0,331,158.66325266423496,626,331,72.45833333333333,98.23853211009174,84.9,85.25874617737004
2026352035,2016-04-29,Friday,0,7604,384.961687996391,4.71000003814697,1692,0,0.0,0,352,167.1982171229307,492,352,80.166,98.82352941176471,89.2,89.43581176470589
2026352035,2016-04-30,Saturday,1,4729,287.49720823846116,2.9300000667572,1506,0,0.0,0,233,117.60291693652323,594,233,66.541,92.81960461285009,70.6,77.86424184514003
2026352035,2016-05-01,Sunday,1,3609,243.44191831865714,2.27999997138977,1447,0,0.0,0,191,99.22461179243555,716,191,59.519333333333336,98.95604395604396,64.7,76.33015091575092
2026352035,2016-05-02,Monday,0,7018,366.45666918904243,4.34999990463257,1690,0,0.0,0,355,168.4109821290386,716,355,73.15533333333333,98.23204419889503,89.0,86.35495101289135
2026352035,2016-05-03,Tuesday,0,5992,332.53932180132756,3.72000002861023,1604,0,0.0,0,304,147.56532108068046,981,304,63.967999999999996,,80.4,77.31975984571852
2026352035,2016-05-04,Wednesday,0,6564,351.7039056088735,4.07000017166138,1658,0,0.0,0,345,164.36219626606925,530,345,75.21433333333333,98.82142857142857,85.8,86.77430476190476
2026352035,2016-05-05,Thursday,0,12167,513.7314839774812,7.53999996185303,1926,0,0.0,0,475,215.76490936854333,479,475,90.02083333333333,98.94845360824742,100.0,95.58771477663231
2026352035,2016-05-06,Friday,0,8198,403.162071430228,5.07999992370605,1736,0,0.0,0,383,179.65587066576126,511,383,82.14616666666667,98.68613138686132,93.6,91.0529192214112
2026352035,2016-05-07,Saturday,1,4193,266.98753664782595,2.59999990463257,1491,0,0.0,0,229,115.87613859511595,665,229,62.917833333333334,99.42418426103647,69.1,78.75680703774793
2026352035,2016-05-08,Sunday,1,5528,316.4651577282218,3.45000004768372,1555,0,0.0,0,258,128.2951436090081,610,258,69.40366666666667,98.40727699530515,75.5,82.22437746478874
2026352035,2016-05-09,Monday,0,10685,474.37383311191667,6.61999988555908,1869,0,0.0,0,401,186.81738161962716,543,401,88.6875,98.65107913669064,100.0,94.93543165467625
2026352035,2016-05-10,Tuesday,0,254,46.71225453677152,0.159999996423721,1141,0,0.0,0,17,11.79937591892377,1002,17,12.349333333333332,87.6842105263158,34.099999999999994,46.833417543859646
2026352035,2016-05-11,Wednesday,0,8580,414.59648367498056,5.32000017166138,1698,0,0.0,0,330,158.25477811566748,569,330,82.46583333333332,98.37251356238698,89.8,90.29533875828812
2026352035,2016-05-12,Thursday,0,8891,423.7602988246672,5.51000022888184,1364,0,0.0,0,343,163.55027972346713,330,343,88.689,98.20618556701031,56.4,86.03807422680413
2320127002,2016-04-12,Tuesday,0,10725,475.4629403143391,7.48999977111816,2124,13,3.605551275463989,9,306,148.39245828207734,1112,328,80.0,,100.0,87.65255984571853
2320127002,2016-04-13,Wednesday,0,7275,374.6434543299028,4.90000009536743,2003,0,0.0,0,335,160.29525311855787,1105,335,69.1,,100.0,83.29255984571853
2320127002,2016-04-14,Thursday,0,3973,258.27713866933397,2.6800000667572,1696,0,0.0,0,191,99.22461179243555,1249,191,55.891999999999996,,89.6,75.92935984571852
2320127002,2016-04-15,Friday,0,5205,304.964565059355,3.50999999046326,1801,0,0.0,0,245,122.75618575799548,1195,245,60.82,,100.0,79.98055984571853
2320127002,2016-04-16,Saturday,1,5057,299.6026336325408,3.41000008583069,1724,0,0.0,0,195,100.99996503494766,1245,195,60.228,,92.4,78.22375984571853
2320127002,2016-04-17,Sunday,1,6198,339.5198832519103,4.17999982833862,1852,0,0.0,0,249,124.46520595576857,1191,249,64.792,,100.0,81.56935984571854
2320127002,2016-04-18,Monday,0,6559,351.53926287093446,4.42000007629395,1905,0,0.0,7,260,129.14341827157142,1173,267,66.236,,100.0,82.14695984571853
2320127002,2016-04-19,Tuesday,0,5997,332.7098461317973,4.03999996185303,1811,0,0.0,11,228,115.44371924318123,1201,239,63.988,,100.0,81.24775984571853
2320127002,2016-04-20,Wednesday,0,7192,372.0119379161302,4.84999990463257,1922,0,0.0,11,283,138.82837606549714,1146,294,68.768,,100.0,83.15975984571853
2320127002,2016-04-21,Thursday,0,3404,234.83103071106697,2.28999996185303,1610,1,1.0,10,127,69.9208803095837,1302,138,53.616,,81.0,73.29895984571853
2320127002,2016-04-22,Friday,0,5583,318.3971613275208,3.75999999046326,1851,0,0.0,0,266,131.68223810320885,1174,266,62.332,,100.0,80.58535984571853
2320127002,2016-04-23,Saturday,1,5079,300.40349634749236,3.42000007629395,1804,0,0.0,0,242,121.47159508547303,1129,242,60.316,36.68840579710145,100.0,58.80176231884059
2320127002,2016-04-24,Sunday,1,4165,265.88897207615537,2.80999994277954,1725,0,0.0,0,204,104.9741863880381,1236,204,56.66,,92.5,76.81655984571853
2320127002,2016-04-25,Monday,0,3588,242.568721753236,2.42000007629395,1654,3,1.7320508075688772,5,152,81.58972942059576,1280,160,54.352000000000004,,85.4,74.47335984571853
2320127002,2016-04-26,Tuesday,0,3409,235.04340934742032,2.29999995231628,1632,0,0.0,0,147,79.28129811563187,1293,147,53.635999999999996,,83.2,73.74695984571852
2320127002,2016-04-27,Wednesday,0,1715,153.8442253089093,1.1599999666214,1481,0,0.0,0,82,47.93376365358655,1358,82,46.86,,68.1,68.01655984571853
2320127002,2016-04-28,Thursday,0,1532,143.47570524112004,1.02999997138977,1473,0,0.0,0,76,44.87693969805795,1364,76,46.128,,67.3,67.56375984571852
2320127002,2016-04-29,Friday,0,924,104.87604021089295,0.620000004768372,1410,0,0.0,0,45,28.387257366945295,1395,45,33.696,,61.0,61.33095984571853
2320127002,2016-04-30,Saturday,1,4571,281.5498728731707,3.07999992370605,1779,0,0.0,0,234,118.03389396309571,1206,234,58.284,,97.9,78.54615984571853
2320127002,2016-05-01,Sunday,1,772,93.78829745667888,0.519999980926514,1403,0,0.0,0,40,25.58394005790255,1400,40,29.754666666666665,,60.3,59.614426512385194
2320127002,2016-05-02,Monday,0,3634,244.47886932984426,2.45000004768372,1613,5,2.23606797749979,6,123,68.02240709968612,1306,134,54.536,,81.3,73.72695984571854
2320127002,2016-05-03,Tuesday,0,7443,379.93447905773985,5.01999998092651,1878,20,4.47213595499958,10,206,105.8536345724058,1204,236,69.77199999999999,,100.0,83.56135984571853
2320127002,2016-05-04,Wednesday,0,1201,123.40271425738005,0.810000002384186,1426,0,0.0,0,52,32.232913683558245,1388,52,39.47066666666667,,62.6,63.960826512385204
2320127002,2016-05-05,Thursday,0,5202,304.85646993609504,3.50999999046326,1780,0,0.0,11,223,113.27719991596246,1206,234,60.808,,98.0,79.57575984571852
2320127002,2016-05-06,Friday,0,4878,293.0354482019004,3.28999996185303,1742,0,0.0,0,204,104.9741863880381,1236,204,59.512,,94.2,78.29735984571853
2320127002,2016-05-07,Saturday,1,7379,377.92437531667895,4.96999979019165,1972,0,0.0,0,319,153.7487957107186,1121,319,69.51599999999999,,100.0,83.45895984571852
2320127002,2016-05-08,Sunday,1,5161,303.37673495015804,3.48000001907349,1821,0,0.0,0,247,123.61122984667423,1193,247,60.644,,100.0,79.91015984571852
2320127002,2016-05-09,Monday,0,3090,221.24007153434678,2.07999992370605,1630,0,0.0,0,145,78.35454948423389,1295,145,52.36,,83.0,73.19655984571853
2320127002,2016-05-10,Tuesday,0,6227,340.4952984676374,4.19999980926514,1899,0,0.0,0,290,141.75146405588245,1150,290,64.908,,100.0,81.61575984571853
2320127002,2016-05-11,Wednesday,0,6424,347.07530964420016,4.32999992370605,1903,0,0.0,0,300,145.90851916934906,1140,300,65.696,,100.0,81.93095984571853
2320127002,2016-05-12,Thursday,0,2661,201.76862779410033,1.78999996185303,1125,0,0.0,0,128,70.39404675445833,830,128,53.352333333333334,,32.5,63.49349317905187
2347167796,2016-04-12,Tuesday,0,10113,458.6221242366474,6.82999992370605,2344,28,5.291502622129181,13,320,154.15940998869357,964,361,80.0,,85.6,84.77255984571853
2347167796,2016-04-13,Wednesday,0,10352,465.24471289491123,7.01000022888184,2038,19,4.358898943540674,32,195,100.99996503494766,676,246,85.91666666666667,96.38418079096044,100.0,92.92033898305084
2347167796,2016-04-14,Thursday,0,10129,459.0673626004856,6.69999980926514,2010,1,1.0,48,206,105.8536345724058,705,255,85.3125,97.30061349693251,100.0,93.045245398773
2347167796,2016-04-15,Friday,0,10465,468.35519490973337,6.92000007629395,2133,1,1.0,24,284,139.24663727244976,720,309,85.0,96.9047619047619,100.0,92.76190476190476
2347167796,2016-04-16,Saturday,1,22244,743.7488291155868,15.0799999237061,2670,66,8.12403840463596,72,268,132.52653906567286,968,406,80.0,,53.0,78.25255984571854
2347167796,2016-04-17,Sunday,1,5472,314.4903409100594,3.61999988555908,1882,1,1.0,7,249,124.46520595576857,508,257,71.30466666666668,95.04097452934661,100.0,86.53825647840532
2347167796,2016-04-18,Monday,0,8247,404.640185616172,5.44999980926514,1944,11,3.3166247903554,16,206,105.8536345724058,678,233,78.863,96.92998204667863,100.0,90.31719281867146
2347167796,2016-04-19,Tuesday,0,6711,356.52285397346,4.44000005722046,2346,0,0.0,7,382,179.25650573679695,648,389,73.344,97.14007782101167,85.4,85.27363112840467
2347167796,2016-04-20,Wednesday,0,10999,482.8813622701262,7.26999998092651,2198,11,3.3166247903554,43,269,132.94832453460694,1011,323,80.0,,100.0,87.65255984571853
2347167796,2016-04-21,Thursday,0,10080,457.702955152117,6.75,2048,23,4.795831523312719,26,208,106.73176582685481,761,257,84.14583333333333,98.51239669421489,100.0,93.06329201101929
2347167796,2016-04-22,Friday,0,7804,391.1494602639745,5.15999984741211,1946,9,3.0,27,206,105.8536345724058,781,242,74.94516666666668,93.85574837310196,100.0,87.52036601590746
2347167796,2016-04-23,Saturday,1,16901,628.469777798941,11.3699998855591,2629,32,5.656854249492381,35,360,170.42875162562393,591,427,87.6875,91.4006908462867,57.1,83.05527633851467
2347167796,2016-04-24,Sunday,1,9471,440.52441861563847,6.26000022888184,2187,0,0.0,0,360,170.42875162562393,584,360,85.71733333333333,98.88888888888889,100.0,93.84248888888888
2347167796,2016-04-25,Monday,0,9482,440.83844291418353,6.38000011444092,2095,15,3.872983346207417,11,277,136.31398397255057,653,303,84.32383333333333,97.57961783439491,100.0,92.7613804670913
2347167796,2016-04-26,Tuesday,0,5980,332.1298377759936,3.95000004768372,1861,0,0.0,0,227,115.01100705391569,732,227,68.67,96.6938775510204,100.0,86.14555102040816
2347167796,2016-04-27,Wednesday,0,11423,494.221032412078,7.57999992370605,2194,26,5.0990195135927845,9,295,143.832710577416,623,330,87.02083333333333,96.93386773547094,100.0,93.58188042752171
2347167796,2016-04-28,Thursday,0,5439,313.32293386012475,3.59999990463257,1854,0,0.0,0,229,115.87613859511595,764,229,65.83933333333333,95.2,100.0,84.41573333333334
2347167796,2016-04-29,Friday,0,42,14.446820926017843,0.0299999993294477,403,0,0.0,0,4,2.6364040821058023,2,4,22.793,94.5676532769556,30.0,52.94426131078224
2873212765,2016-04-12,Tuesday,0,8796,420.9744614138168,5.90999984741211,1982,2,1.4142135623730951,21,356,168.81488506345687,1061,379,75.184,,100.0,85.72615984571853
2873212765,2016-04-13,Wednesday,0,7618,385.39687340056986,5.11999988555908,2004,0,0.0,8,404,188.00608877224332,1028,412,70.47200000000001,,100.0,83.84135984571853
2873212765,2016-04-14,Thursday,0,7910,394.4039918062775,5.32000017166138,1893,0,0.0,0,331,158.66325266423496,1109,331,71.64,,100.0,84.30855984571853
2873212765,2016-04-15,Friday,0,8482,411.68223601114545,5.69999980926514,2063,0,0.0,0,448,205.2897910973434,992,448,73.928,,100.0,85.22375984571853
2873212765,2016-04-16,Saturday,1,9685,446.60846116602113,6.65000009536743,2148,47,6.855654600401044,1,305,147.9789943282399,1087,353,78.74000000000001,,100.0,87.14855984571854
2873212765,2016-04-17,Sunday,1,2524,195.29800869439904,1.70000004768372,1529,0,0.0,8,160,85.25907733245499,1272,168,50.096000000000004,,72.9,70.27095984571854
2873212765,2016-04-18,Monday,0,7762,389.85518535901485,5.23999977111816,1890,1,1.0,6,311,150.4566660797212,1122,318,71.048,,100.0,84.07175984571853
2873212765,2016-04-19,Tuesday,0,7948,395.5665803904461,5.36999988555908,1956,0,0.0,0,389,182.04869789390577,1051,389,71.792,,100.0,84.36935984571853
2873212765,2016-04-20,Wednesday,0,9202,432.8004351061955,6.30000019073486,2094,22,4.69041575982343,5,378,177.65742711983742,1035,405,76.80799999999999,,100.0,86.37575984571853
2873212765,2016-04-21,Thursday,0,8859,422.8232085751315,5.98000001907349,1970,2,1.4142135623730951,10,371,174.85273014866902,1057,383,75.436,,100.0,85.82695984571853
2873212765,2016-04-22,Friday,0,7286,374.99133237762464,4.90000009536743,2241,46,6.782329983125268,0,366,172.84437718593958,1028,412,69.144,,95.9,82.49015984571854
2873212765,2016-04-23,Saturday,1,9317,436.1130970467618,6.34999990463257,2021,28,5.291502622129181,5,330,158.25477811566748,1077,363,77.268,,100.0,86.55975984571853
2873212765,2016-04-24,Sunday,1,6873,361.7862934555112,4.67999982833862,1898,46,6.782329983125268,1,190,98.77988072102411,1203,237,67.492,,100.0,82.64935984571854
2873212765,2016-04-25,Monday,0,7373,377.7355816207251,4.94999980926514,1907,0,0.0,0,359,170.0255456361971,1081,359,69.49199999999999,,100.0,83.44935984571853
2873212765,2016-04-26,Tuesday,0,8242,404.4895141963204,5.53999996185303,1882,2,1.4142135623730951,5,309,149.63160224703273,1124,316,72.968,,100.0,84.83975984571853
2873212765,2016-04-27,Wednesday,0,3516,239.55971854117948,2.35999989509583,1966,46,6.782329983125268,0,197,101.88552867424153,1197,243,54.064,,100.0,77.27815984571853
2873212765,2016-04-28,Thursday,0,7913,394.4958538637488,5.40999984741211,1835,28,5.291502622129181,7,213,108.92142751755752,1192,248,71.652,,100.0,84.31335984571854
2873212765,2016-04-29,Friday,0,7365,377.4837638487109,4.94999980926514,1780,20,4.47213595499958,23,206,105.8536345724058,1191,249,69.46000000000001,,98.0,83.03655984571853
2873212765,2016-04-30,Saturday,1,8452,410.78750888460326,5.67999982833862,1830,5,2.23606797749979,20,248,124.03835077612302,1167,273,73.80799999999999,,100.0,85.17575984571853
2873212765,2016-05-01,Sunday,1,7399,378.5532574927842,4.96999979019165,1739,7,2.6457513110645907,18,196,101.442921201151,1219,221,69.596,,93.9,82.27095984571854
2873212765,2016-05-02,Monday,0,7525,382.50014137874575,5.05999994277954,1878,0,0.0,7,334,159.88753635055107,1099,341,70.1,,100.0,83.69255984571853
2873212765,2016-05-03,Tuesday,0,7412,378.96167690413785,4.98000001907349,1906,1,1.0,6,363,171.63733477190127,1070,370,69.648,,100.0,83.51175984571853
2873212765,2016-05-04,Wednesday,0,8278,405.5735578021179,5.55999994277954,2015,0,0.0,0,420,194.32314166451255,1020,420,73.112,,100.0,84.89735984571853
2873212765,2016-05-05,Thursday,0,8314,406.6557720036747,5.6100001335144,1971,13,3.605551275463989,23,311,150.4566660797212,1093,347,73.256,,100.0,84.95495984571853
2873212765,2016-05-06,Friday,0,7063,367.8984560807865,4.75,1910,0,0.0,5,370,174.45139552145642,1065,375,68.25200000000001,,100.0,82.95335984571854
2873212765,2016-05-07,Saturday,1,4940,295.3205468333503,3.38000011444092,1897,75,8.660254037844387,11,52,32.232913683558245,1302,138,59.76,,100.0,79.55655984571852
2873212765,2016-05-08,Sunday,1,8168,402.25540995116756,5.53999996185303,2096,46,6.782329983125268,0,326,156.61896219128937,1068,372,72.672,,100.0,84.72135984571852
2873212765,2016-05-09,Monday,0,7726,388.7436405383319,5.19000005722046,1906,0,0.0,0,345,164.36219626606925,1095,345,70.904,,100.0,84.01415984571852
2873212765,2016-05-10,Tuesday,0,8275,405.4832908604276,5.55999994277954,1962,0,0.0,0,373,175.65489911231387,1067,373,73.1,,100.0,84.89255984571852
2873212765,2016-05-11,Wednesday,0,6440,347.60626109303684,4.32999992370605,1826,0,0.0,0,319,153.7487957107186,1121,319,65.76,,100.0,81.95655984571853
2873212765,2016-05-12,Thursday,0,7566,383.7788990104407,5.1100001335144,1431,0,0.0,0,268,132.52653906567286,720,268,75.26400000000001,,63.1,78.37815984571854
3372868164,2016-04-12,Tuesday,0,4747,288.1698201193333,3.24000000953674,1788,0,0.0,0,280,137.57221958663294,1160,280,58.988,,98.8,79.00775984571854
3372868164,2016-04-13,Wednesday,0,9715,447.4571726698929,6.63000011444092,2093,16,4.0,8,371,174.85273014866902,1045,395,78.86,,100.0,87.19655984571853
3372868164,2016-04-14,Thursday,0,8844,422.3834950646842,6.03000020980835,2065,6,2.449489742783178,25,370,174.45139552145642,1039,401,75.376,,100.0,85.80295984571853
3372868164,2016-04-15,Friday,0,7451,380.18526917478545,5.07999992370605,1908,0,0.0,0,335,160.29525311855787,1105,335,69.804,,100.0,83.57415984571853
3372868164,2016-04-16,Saturday,1,6905,362.82026228971284,4.73000001907349,1908,0,0.0,0,356,168.81488506345687,1084,356,67.62,,100.0,82.70055984571853
3372868164,2016-04-17,Sunday,1,8199,403.19227126681994,5.88000011444092,1964,11,3.3166247903554,2,322,154.9800452256884,1105,335,72.79599999999999,,100.0,84.77095984571852
3372868164,2016-04-18,Monday,0,6798,359.35557479833614,4.6399998664856,2014,20,4.47213595499958,7,343,163.55027972346713,1070,370,67.19200000000001,,100.0,82.52935984571853
3372868164,2016-04-19,Tuesday,0,7711,388.2799033916974,5.26000022888184,1985,0,0.0,0,376,176.85690955480558,1064,376,70.844,,100.0,83.99015984571852
3372868164,2016-04-20,Wednesday,0,4880,293.1093364957014,3.32999992370605,1867,15,3.872983346207417,3,274,135.05364320717257,1148,292,59.519999999999996,,100.0,79.46055984571854
3372868164,2016-04-21,Thursday,0,8857,422.7645968230252,6.07000017166138,2124,18,4.242640687119285,9,376,176.85690955480558,1037,403,75.428,,100.0,85.82375984571853
3372868164,2016-04-22,Friday,0,3843,253.04197946745126,2.61999988555908,1669,0,0.0,0,206,105.8536345724058,1234,206,55.372,,86.9,75.18135984571853
3372868164,2016-04-23,Saturday,1,7396,378.45896729278684,5.07000017166138,1995,20,4.47213595499958,2,303,147.15143774446324,1115,325,69.584,,100.0,83.48615984571853
3372868164,2016-04-24,Sunday,1,6731,357.1753105417968,4.59000015258789,1921,14,3.7416573867739413,7,292,142.58462206309454,1127,313,66.924,,100.0,82.42215984571854
3372868164,2016-04-25,Monday,0,5995,332.6416430281636,4.09000015258789,2010,0,0.0,0,416,192.74741538565297,1024,416,63.980000000000004,,100.0,81.24455984571853
3372868164,2016-04-26,Tuesday,0,8283,405.7239744766908,5.78999996185303,2057,22,4.69041575982343,2,333,159.47963112183885,1083,357,73.132,,100.0,84.90535984571854
3372868164,2016-04-27,Wednesday,0,7904,394.22022708803024,5.42000007629395,2095,24,4.898979485566356,13,346,164.76788192039285,1057,383,71.616,,100.0,84.29895984571853
3372868164,2016-04-28,Thursday,0,5512,315.90172040267845,3.75999999046326,1972,0,0.0,0,385,180.45411826754636,1055,385,62.048,,100.0,80.47175984571854
3372868164,2016-04-29,Friday,0,9135,430.8630367304274,6.23000001907349,2044,0,0.0,0,402,187.2137693583598,1038,402,76.53999999999999,,100.0,86.26855984571853
3372868164,2016-04-30,Saturday,1,5250,306.5830994058374,3.57999992370605,1946,17,4.123105625617661,4,300,145.90851916934906,1119,321,61.0,,100.0,80.05255984571853
3372868164,2016-05-01,Sunday,1,3077,220.6661042452913,2.09999990463257,1237,0,0.0,0,172,90.71067270459369,842,172,54.766333333333336,,43.7,66.29909317905187
3977333714,2016-04-12,Tuesday,0,8856,422.73528901941796,5.98000001907349,1450,44,6.6332495807108,19,131,71.81014498834168,777,194,79.2365,63.193319118692244,65.0,69.9719276474769
3977333714,2016-04-13,Wednesday,0,10035,456.44765709330323,6.71000003814697,1495,31,5.5677643628300215,46,153,82.04999833797099,754,230,84.29166666666667,68.57456140350877,69.5,75.04649122807018
3977333714,2016-04-14,Thursday,0,7641,386.11114715418944,5.1100001335144,1433,5,2.23606797749979,23,214,109.35840259117441,801,242,73.8765,70.48992443324937,63.3,70.40656977329975
3977333714,2016-04-15,Friday,0,9010,427.23366999100466,6.05999994277954,1468,15,3.872983346207417,42,183,95.65651757398037,644,240,82.62333333333332,92.87769784172662,66.8,83.56041247002398
3977333714,2016-04-16,Saturday,1,13459,546.5451062479242,9.0,1625,31,5.5677643628300215,83,153,82.04999833797099,663,267,86.1875,63.813725490196084,82.5,76.50049019607843
3977333714,2016-04-17,Sunday,1,10415,466.98049265558035,6.96999979019165,1529,11,3.3166247903554,58,205,105.4140760213431,600,274,87.5,83.69434628975264,72.9,83.05773851590105
3977333714,2016-04-18,Monday,0,11663,500.5672312123814,7.80000019073486,1584,4,2.0,95,214,109.35840259117441,605,313,87.39583333333333,92.34482758620689,78.4,87.5762643678161
3977333714,2016-04-19,Tuesday,0,12414,520.10553542006,8.77999973297119,1638,19,4.358898943540674,67,221,112.40849990749253,738,307,84.625,53.13291139240506,83.8,71.86316455696203
3977333714,2016-04-20,Wednesday,0,11658,500.43553904012555,7.82999992370605,1554,2,1.4142135623730951,98,164,87.0830675894169,845,264,82.39583333333333,40.28415300546448,75.4,64.15199453551912
3977333714,2016-04-21,Thursday,0,6093,335.9732817894531,4.07999992370605,1397,0,0.0,0,242,121.47159508547303,712,242,69.53866666666667,74.78645833333333,59.7,69.67005
